usr/bin/last	43088	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lastb	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lastlog	18504	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/ldd	5422	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/link	30904	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/linux32	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/linux64	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/locale	50592	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/locale-check	10240	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/localedef	338744	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/logger	47792	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/logname	30904	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lsattr	10240	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lscpu	71760	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lsipc	71760	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lslocks	35232	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lslogins	63568	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lsmem	43088	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/lsns	38992	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/mawk	125416	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/mcookie	30864	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/md5sum	43224	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/md5sum.textutils	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/mesg	10312	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/mkfifo	63672	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/namei	26704	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nawk	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/newgrp	40344	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nice	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nl	43288	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nohup	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nproc	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/nsenter	31008	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/numfmt	63736	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/od	67800	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pager	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/partx	88144	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/passwd	59640	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/paste	35032	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pathchk	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/perl	2097720	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/perl5.26.1	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pgrep	26712	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pinky	39128	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pkill	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pldd	18656	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pmap	30808	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pr	71960	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/printenv	30904	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/printf	51384	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/prlimit	35424	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/ptx	71928	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/pwdx	10312	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/realpath	47320	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/rename.ul	14408	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/renice	14408	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/reset	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/resizepart	38992	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/rev	10312	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/rgrep	30	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/runcon	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/savelog	10469	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/script	30792	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/scriptreplay	26704	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sdiff	51296	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/select-editor	2442	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sensible-browser	1209	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sensible-editor	1109	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sensible-pager	433	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/seq	47288	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/setarch	18784	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/setsid	10312	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/setterm	43088	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sg	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sha1sum	47320	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sha224sum	55512	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sha256sum	55512	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sha384sum	59608	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sha512sum	59608	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/shred	59608	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/shuf	55480	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/skill	26704	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/slabtop	18512	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/snice	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sort	113120	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/split	55936	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/stat	80088	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/stdbuf	47288	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/sum	39104	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tabs	14328	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tac	39096	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tail	67832	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/taskset	30800	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tee	35032	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/test	47288	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tic	84080	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/timeout	39552	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tload	14424	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/toe	14328	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/top	108304	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/touch	0	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tput	18456	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tr	47288	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/truncate	39096	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tset	22528	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tsort	35000	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tty	30904	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/tzselect	15397	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/unexpand	39128	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/uniq	43224	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/unlink	30904	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/unshare	18712	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/update-alternatives	47112	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
usr/bin/uptime	10312	304740117a5a0c15c8ea43b7291479207b357b9fc08cc47a5e4a357f5e9a1768	/bin/sh -c #(nop) ADD file:7d9bbf45a5b2510d44d3206a028cf6502757884d49e46d3d2e6356c3a92c4309 in / 
